Date,Season,Hour,Holiday,Day of the Week,Working Day,Weather Type,Temperature F,Temperature Feels F,Humidity,Wind Speed,Casual Users,Registered Users,Total Users
1/17/2011,4,8,1,1,0,2,29.7,21.2,47,15,3,30,33
1/17/2011,4,9,1,1,0,2,29.7,21.2,47,15,8,39,47
1/17/2011,4,10,1,1,0,2,29.7,21.2,50,17,7,50,57
1/17/2011,4,11,1,1,0,2,29.7,21.2,55,13,9,55,64
1/17/2011,4,12,1,1,0,2,31.4,26.6,47,9,10,70,80
1/17/2011,4,13,1,1,0,2,31.4,26.6,47,9,13,80,93
1/17/2011,4,14,1,1,0,2,31.4,28.4,43,7,12,74,86
1/17/2011,4,15,1,1,0,2,33.1,28.4,47,11,21,72,93
1/17/2011,4,16,1,1,0,2,33.1,28.4,47,11,6,76,82
1/17/2011,4,17,1,1,0,1,33.1,26.6,51,13,4,67,71
1/17/2011,4,18,1,1,0,2,31.4,23,55,17,7,85,92
1/17/2011,4,19,1,1,0,3,31.4,24.8,59,13,2,58,60
1/17/2011,4,20,1,1,0,3,29.7,21.2,80,13,4,29,33
1/17/2011,4,21,1,1,0,3,29.7,21.2,80,13,3,24,27
1/17/2011,4,22,1,1,0,3,28,17.6,93,17,0,13,13
1/17/2011,4,23,1,1,0,3,29.7,19.4,86,19,1,3,4
1/18/2011,4,12,0,2,1,2,33.1,24.8,86,22,0,3,3
1/18/2011,4,13,0,2,1,2,33.1,26.6,86,15,0,22,22
1/18/2011,4,14,0,2,1,2,34.9,30.2,80,11,2,26,28
1/18/2011,4,15,0,2,1,2,34.9,30.2,87,11,3,32,35
1/18/2011,4,16,0,2,1,2,34.9,30.2,87,13,0,61,61
1/18/2011,4,17,0,2,1,2,34.9,30.2,82,13,1,124,125
1/18/2011,4,18,0,2,1,2,34.9,30.2,80,11,1,132,133
1/18/2011,4,19,0,2,1,2,34.9,30.2,80,9,1,98,99
1/18/2011,4,20,0,2,1,2,34.9,35.6,87,0,0,83,83
1/18/2011,4,21,0,2,1,2,34.9,32,93,7,0,41,41
1/18/2011,4,22,0,2,1,2,34.9,33.8,93,6,0,33,33
1/18/2011,4,23,0,2,1,2,34.9,35.6,93,0,1,19,20
1/19/2011,4,0,0,3,1,2,34.9,35.6,93,0,0,3,3
1/19/2011,4,1,0,3,1,3,34.9,30.2,93,9,1,6,7
1/19/2011,4,2,0,3,1,3,34.9,30.2,93,9,0,3,3
1/19/2011,4,4,0,3,1,3,34.9,30.2,93,9,1,1,2
1/19/2011,4,5,0,3,1,2,34.9,33.8,93,6,0,7,7
1/19/2011,4,6,0,3,1,2,34.9,33.8,93,6,0,32,32
1/19/2011,4,7,0,3,1,2,36.6,33.8,92,7,1,89,90
1/19/2011,4,8,0,3,1,2,36.6,33.8,93,7,1,196,197
1/19/2011,4,9,0,3,1,2,36.6,33.8,93,7,2,107,109
1/19/2011,4,10,0,3,1,2,38.3,35.6,93,9,1,46,47
1/19/2011,4,11,0,3,1,2,40,39.2,87,6,5,47,52
1/19/2011,4,12,0,3,1,2,41.8,41,81,6,5,65,70
1/19/2011,4,13,0,3,1,1,50.4,51.8,62,19,11,67,78
1/19/2011,4,14,0,3,1,1,50.4,51.8,58,17,7,68,75
1/19/2011,4,15,0,3,1,1,50.4,51.8,54,19,4,78,82
1/19/2011,4,16,0,3,1,1,48.7,50,58,26,10,94,104
1/19/2011,4,17,0,3,1,1,47,42.8,57,22,7,190,197
1/19/2011,4,18,0,3,1,1,45.2,41,61,19,5,156,161
1/19/2011,4,19,0,3,1,1,43.5,37.4,57,28,4,108,112
1/19/2011,4,20,0,3,1,1,43.5,39.2,49,20,2,74,76
1/19/2011,4,21,0,3,1,1,43.5,37.4,49,28,4,55,59
1/19/2011,4,22,0,3,1,1,41.8,39.2,52,11,6,53,59
1/19/2011,4,23,0,3,1,1,41.8,35.6,52,31,1,27,28
1/20/2011,4,0,0,4,1,1,38.3,30.2,56,26,5,8,13
1/20/2011,4,1,0,4,1,1,38.3,35.6,56,0,2,3,5
1/20/2011,4,2,0,4,1,1,38.3,35.6,56,0,0,2,2
1/20/2011,4,3,0,4,1,1,38.3,33.8,56,11,0,1,1
1/20/2011,4,4,0,4,1,1,38.3,33.8,56,11,0,1,1
1/20/2011,4,5,0,4,1,1,36.6,30.2,60,15,0,6,6
1/20/2011,4,6,0,4,1,1,34.9,28.4,60,15,0,35,35
1/20/2011,4,7,0,4,1,1,34.9,28.4,55,15,1,100,101
1/20/2011,4,8,0,4,1,1,34.9,28.4,55,19,2,247,249
1/20/2011,4,9,0,4,1,2,36.6,30.2,52,15,3,140,143
1/20/2011,4,10,0,4,1,1,38.3,30.2,48,20,1,56,57
1/20/2011,4,11,0,4,1,2,40,35.6,45,11,5,63,68
1/20/2011,4,12,0,4,1,2,41.8,42.8,42,0,7,77,84
1/20/2011,4,13,0,4,1,2,40,37.4,45,7,12,86,98
1/20/2011,4,14,0,4,1,2,41.8,39.2,45,9,6,75,81
1/20/2011,4,15,0,4,1,2,43.5,41,45,13,8,62,70
1/20/2011,4,16,0,4,1,2,41.8,39.2,49,9,8,83,91
1/20/2011,4,17,0,4,1,2,41.8,41,49,7,8,207,215
1/20/2011,4,18,0,4,1,2,38.3,33.8,56,13,1,184,185
1/20/2011,4,19,0,4,1,1,38.3,30.2,56,22,6,146,152
1/20/2011,4,20,0,4,1,2,38.3,32,60,19,2,124,126
1/20/2011,4,21,0,4,1,2,36.6,30.2,60,17,3,54,57
1/20/2011,4,22,0,4,1,2,36.6,28.4,65,19,0,56,56
1/20/2011,4,23,0,4,1,2,36.6,28.4,65,22,3,28,31
1/21/2011,4,0,0,5,1,2,36.6,30.2,70,17,1,20,21
1/21/2011,4,1,0,5,1,2,36.6,30.2,70,17,0,6,6
1/21/2011,4,2,0,5,1,3,36.6,32,75,11,0,2,2
1/21/2011,4,3,0,5,1,3,34.9,28.4,80,20,0,1,1
1/21/2011,4,4,0,5,1,2,34.9,33.8,87,6,0,1,1
1/21/2011,4,5,0,5,1,1,36.6,26.6,60,28,1,4,5
1/21/2011,4,6,0,5,1,1,34.9,28.4,55,17,0,27,27
1/21/2011,4,7,0,5,1,1,33.1,24.8,51,19,2,66,68
1/21/2011,4,8,0,5,1,1,33.1,24.8,47,22,7,210,217
1/21/2011,4,9,0,5,1,1,33.1,24.8,51,24,7,159,166
1/21/2011,4,10,0,5,1,1,33.1,23,47,31,6,57,63
1/21/2011,4,11,0,5,1,1,34.9,24.8,41,31,6,53,59
1/21/2011,4,12,0,5,1,1,34.9,24.8,27,39,11,67,78
1/21/2011,4,13,0,5,1,1,33.1,21.2,21,39,8,65,73
1/21/2011,4,14,0,5,1,1,33.1,21.2,25,35,6,56,62
1/21/2011,4,15,0,5,1,1,29.7,17.6,26,30,4,61,65
1/21/2011,4,16,0,5,1,1,29.7,19.4,26,24,0,97,97
1/21/2011,4,17,0,5,1,1,28,17.6,28,24,10,151,161
1/21/2011,4,18,0,5,1,1,26.2,17.6,30,17,1,119,120
1/21/2011,4,19,0,5,1,1,26.2,15.8,30,22,3,93,96
1/21/2011,4,20,0,5,1,1,24.5,12.2,33,28,1,52,53
1/21/2011,4,21,0,5,1,1,22.8,12.2,38,19,0,41,41
1/21/2011,4,22,0,5,1,1,21.1,6.8,41,26,1,33,34
1/21/2011,4,23,0,5,1,1,21.1,8.6,38,22,0,27,27
1/22/2011,4,0,0,6,0,1,19.3,6.8,45,17,0,13,13
1/22/2011,4,1,0,6,0,2,19.3,3.2,41,26,3,9,12
1/22/2011,4,2,0,6,0,2,19.3,6.8,41,17,0,11,11
1/22/2011,4,3,0,6,0,2,19.3,6.8,41,19,1,6,7
1/22/2011,4,4,0,6,0,2,17.6,5,48,20,0,3,3
1/22/2011,4,6,0,6,0,2,17.6,6.8,44,15,0,2,2
1/22/2011,4,7,0,6,0,1,17.6,5,44,19,0,8,8
1/22/2011,4,8,0,6,0,1,17.6,3.2,44,22,1,26,27
1/22/2011,4,9,0,6,0,1,19.3,6.8,41,17,3,37,40
1/22/2011,4,10,0,6,0,2,19.3,10.4,41,11,3,50,53
1/22/2011,4,11,0,6,0,2,21.1,12.2,38,9,4,59,63
1/22/2011,4,12,0,6,0,2,21.1,15.8,38,7,10,60,70
1/22/2011,4,13,0,6,0,1,22.8,23,35,0,12,72,84
1/22/2011,4,14,0,6,0,1,24.5,19.4,33,7,11,64,75
1/22/2011,4,15,0,6,0,1,26.2,21.2,28,0,10,93,103
1/22/2011,4,16,0,6,0,1,26.2,19.4,28,13,11,72,83
1/22/2011,4,17,0,6,0,1,26.2,26.6,28,0,8,59,67
1/22/2011,4,18,0,6,0,1,22.8,14,35,13,0,54,54
1/22/2011,4,19,0,6,0,1,22.8,15.8,35,9,6,53,59
1/22/2011,4,20,0,6,0,1,21.1,12.2,45,11,1,44,45
1/22/2011,4,21,0,6,0,1,21.1,15.8,41,6,0,39,39
1/22/2011,4,22,0,6,0,1,21.1,21.2,49,0,7,23,30
1/22/2011,4,23,0,6,0,1,19.3,12.2,57,7,2,31,33
1/23/2011,4,0,0,0,0,1,19.3,12.2,57,7,2,20,22
1/23/2011,4,1,0,0,0,1,19.3,12.2,57,7,1,12,13
1/23/2011,4,2,0,0,0,1,17.6,10.4,62,9,3,15,18
1/23/2011,4,3,0,0,0,1,17.6,10.4,62,9,1,4,5
1/23/2011,4,5,0,0,0,2,19.3,12.2,57,7,0,3,3
1/23/2011,4,6,0,0,0,2,19.3,12.2,57,7,0,1,1
1/23/2011,4,7,0,0,0,1,22.8,15.8,58,11,1,1,2
1/23/2011,4,8,0,0,0,1,21.1,12.2,62,11,2,17,19
1/23/2011,4,9,0,0,0,1,24.5,12.2,54,24,3,25,28
1/23/2011,4,10,0,0,0,1,28,15.8,46,26,7,51,58
1/23/2011,4,11,0,0,0,1,28,19.4,43,15,22,77,99
1/23/2011,4,12,0,0,0,1,29.7,17.6,37,31,24,92,116
1/23/2011,4,13,0,0,0,1,28,15.8,33,26,12,75,87
1/23/2011,4,14,0,0,0,1,29.7,19.4,28,24,17,93,110
1/23/2011,4,15,0,0,0,1,29.7,19.4,28,24,13,64,77
1/23/2011,4,16,0,0,0,1,29.7,19.4,26,22,9,56,65
1/23/2011,4,17,0,0,0,1,28,15.8,26,26,5,50,55
1/23/2011,4,18,0,0,0,1,26.2,17.6,30,17,5,44,49
1/23/2011,4,19,0,0,0,1,26.2,17.6,30,19,5,45,50
1/23/2011,4,20,0,0,0,1,24.5,15.8,36,17,4,31,35
1/23/2011,4,21,0,0,0,1,24.5,15.8,36,13,5,20,25
1/23/2011,4,22,0,0,0,1,22.8,14,38,13,5,23,28
1/23/2011,4,23,0,0,0,1,21.1,10.4,41,15,4,17,21
1/24/2011,4,0,0,1,1,1,21.1,10.4,41,13,0,7,7
1/24/2011,4,1,0,1,1,1,19.3,8.6,45,13,0,1,1
1/24/2011,4,3,0,1,1,1,19.3,6.8,45,17,0,1,1
1/24/2011,4,4,0,1,1,1,17.6,10.4,48,9,0,1,1
1/24/2011,4,5,0,1,1,1,17.6,10.4,48,9,0,5,5
1/24/2011,4,6,0,1,1,1,17.6,12.2,48,6,0,15,15
1/24/2011,4,7,0,1,1,1,17.6,17.6,48,0,5,79,84
1/24/2011,4,8,0,1,1,1,19.3,19.4,49,0,6,171,177
1/24/2011,4,9,0,1,1,1,21.1,21.2,41,0,4,98,102
1/24/2011,4,10,0,1,1,1,24.5,19.4,42,0,6,34,40
1/24/2011,4,11,0,1,1,1,24.5,17.6,46,9,3,43,46
1/24/2011,4,12,0,1,1,2,26.2,19.4,42,13,11,52,63
1/24/2011,4,13,0,1,1,2,28,19.4,43,15,6,54,60
1/24/2011,4,14,0,1,1,2,28,19.4,46,15,2,43,45
1/24/2011,4,15,0,1,1,1,29.7,23,40,11,7,50,57
1/24/2011,4,16,0,1,1,1,29.7,21.2,47,17,4,66,70
1/24/2011,4,17,0,1,1,1,28,17.6,50,17,6,178,184
1/24/2011,4,18,0,1,1,1,28,19.4,59,13,8,145,153
1/24/2011,4,19,0,1,1,1,28,21.2,54,11,5,101,106
1/24/2011,4,20,0,1,1,1,28,19.4,59,13,1,80,81
1/24/2011,4,21,0,1,1,1,28,21.2,63,11,6,53,59
1/24/2011,4,22,0,1,1,2,28,19.4,63,15,3,32,35
1/24/2011,4,23,0,1,1,2,29.7,21.2,64,17,3,21,24
1/25/2011,4,0,0,2,1,2,29.7,19.4,69,19,3,6,9
1/25/2011,4,1,0,2,1,2,29.7,23,69,11,0,5,5
1/25/2011,4,2,0,2,1,1,29.7,21.2,69,15,0,2,2
1/25/2011,4,4,0,2,1,1,28,23,74,7,0,1,1
1/25/2011,4,5,0,2,1,1,28,19.4,74,15,0,9,9
1/25/2011,4,6,0,2,1,1,29.7,24.8,74,7,1,35,36
1/25/2011,4,7,0,2,1,1,29.7,21.2,74,15,5,103,108
1/25/2011,4,8,0,2,1,2,29.7,24.8,74,9,5,233,238
1/25/2011,4,9,0,2,1,2,33.1,30.2,64,6,10,134,144
1/25/2011,4,10,0,2,1,2,34.9,32,60,7,6,49,55
1/25/2011,4,11,0,2,1,2,36.6,32,60,9,6,55,61
1/25/2011,4,12,0,2,1,2,38.3,37.4,56,6,21,85,106
1/25/2011,4,13,0,2,1,2,38.3,35.6,56,9,21,72,93
1/25/2011,4,14,0,2,1,2,41.8,42.8,45,0,11,57,68
1/25/2011,4,15,0,2,1,2,43.5,44.6,42,0,21,63,84
1/25/2011,4,16,0,2,1,2,43.5,44.6,42,0,14,102,116
1/25/2011,4,17,0,2,1,1,41.8,42.8,45,0,14,208,222
1/25/2011,4,18,0,2,1,2,41.8,41,49,6,7,218,225
1/25/2011,4,19,0,2,1,2,38.3,33.8,65,11,13,133,146
1/25/2011,4,20,0,2,1,1,36.6,30.2,65,13,16,103,119
1/25/2011,4,21,0,2,1,1,36.6,30.2,65,13,5,40,45
1/25/2011,4,22,0,2,1,1,34.9,30.2,64,11,4,49,53
1/25/2011,4,23,0,2,1,2,34.9,30.2,64,11,3,37,40
1/26/2011,4,0,0,3,1,2,34.9,30.2,69,9,3,14,17
1/26/2011,4,1,0,3,1,2,36.6,32,65,9,0,5,5
1/26/2011,4,2,0,3,1,3,34.9,30.2,69,13,3,7,10
1/26/2011,4,5,0,3,1,3,33.1,24.8,86,19,0,1,1
1/26/2011,4,6,0,3,1,3,33.1,24.8,86,19,0,8,8
1/26/2011,4,7,0,3,1,3,34.9,28.4,87,20,1,29,30
1/26/2011,4,8,0,3,1,3,34.9,28.4,87,20,3,69,72
1/26/2011,4,9,0,3,1,3,34.9,28.4,87,20,3,55,58
1/26/2011,4,10,0,3,1,3,34.9,28.4,93,19,2,26,28
1/26/2011,4,11,0,3,1,3,34.9,26.6,93,22,6,35,41
1/26/2011,4,12,0,3,1,3,34.9,26.6,93,22,7,41,48
1/26/2011,4,13,0,3,1,3,34.9,26.6,93,22,4,43,47
1/26/2011,4,14,0,3,1,3,34.9,26.6,93,24,0,36,36
1/26/2011,4,15,0,3,1,3,34.9,24.8,93,31,1,42,43
1/26/2011,4,16,0,3,1,4,34.9,26.6,93,22,1,35,36
1/26/2011,4,17,0,3,1,3,33.1,24.8,93,24,0,26,26
1/27/2011,4,16,0,4,1,1,34.9,30.2,55,13,1,23,24
1/27/2011,4,17,0,4,1,1,34.9,32,55,7,2,82,84
1/27/2011,4,18,0,4,1,1,33.1,30.2,69,6,3,101,104
1/27/2011,4,19,0,4,1,1,33.1,30.2,69,6,3,76,79
1/27/2011,4,20,0,4,1,1,31.4,28.4,74,6,4,55,59
1/27/2011,4,21,0,4,1,1,31.4,28.4,74,6,2,36,38
1/27/2011,4,22,0,4,1,1,31.4,28.4,74,6,0,27,27
1/27/2011,4,23,0,4,1,1,31.4,26.6,80,11,0,16,16
1/28/2011,4,0,0,5,1,2,33.1,28.4,75,9,0,9,9
1/28/2011,4,1,0,5,1,2,33.1,28.4,75,9,1,2,3
1/28/2011,4,2,0,5,1,2,33.1,28.4,75,11,0,2,2
1/28/2011,4,3,0,5,1,2,33.1,30.2,75,7,1,0,1
1/28/2011,4,5,0,5,1,2,31.4,28.4,80,7,0,4,4
1/28/2011,4,6,0,5,1,2,31.4,26.6,80,9,0,16,16
1/28/2011,4,7,0,5,1,2,29.7,26.6,86,6,2,58,60
1/28/2011,4,8,0,5,1,2,29.7,26.6,86,6,2,155,157
1/28/2011,4,9,0,5,1,3,31.4,28.4,86,6,6,95,101
1/28/2011,4,10,0,5,1,3,31.4,28.4,86,7,0,49,49
1/28/2011,4,11,0,5,1,3,31.4,28.4,93,7,0,30,30
1/28/2011,4,12,0,5,1,3,31.4,28.4,93,7,1,28,29
1/28/2011,4,13,0,5,1,3,31.4,28.4,93,7,0,31,31
1/28/2011,4,14,0,5,1,3,34.9,35.6,80,0,2,36,38
1/28/2011,4,15,0,5,1,2,33.1,33.8,86,0,1,40,41
1/28/2011,4,16,0,5,1,1,34.9,35.6,80,0,10,70,80
1/28/2011,4,17,0,5,1,1,36.6,32,75,9,2,147,149
1/28/2011,4,18,0,5,1,1,36.6,30.2,75,13,2,107,109
1/28/2011,4,19,0,5,1,2,36.6,32,75,9,5,84,89
1/28/2011,4,20,0,5,1,2,36.6,30.2,70,13,1,61,62
1/28/2011,4,21,0,5,1,2,34.9,30.2,75,9,1,57,58
1/28/2011,4,22,0,5,1,1,36.6,28.4,65,24,0,26,26
1/28/2011,4,23,0,5,1,1,36.6,30.2,60,15,1,22,23
1/29/2011,4,0,0,6,0,1,34.9,26.6,64,24,2,26,28
1/29/2011,4,1,0,6,0,1,34.9,30.2,64,13,0,20,20
1/29/2011,4,2,0,6,0,1,34.9,30.2,64,11,0,15,15
1/29/2011,4,3,0,6,0,1,33.1,28.4,64,9,3,5,8
1/29/2011,4,4,0,6,0,1,29.7,24.8,69,7,1,2,3
1/29/2011,4,6,0,6,0,1,29.7,24.8,64,9,0,2,2
1/29/2011,4,7,0,6,0,1,29.7,24.8,59,7,1,4,5
1/29/2011,4,8,0,6,0,1,31.4,26.6,55,11,3,31,34
1/29/2011,4,9,0,6,0,1,31.4,28.4,59,6,0,34,34
1/29/2011,4,10,0,6,0,2,31.4,28.4,64,7,4,51,55
1/29/2011,4,11,0,6,0,2,31.4,26.6,64,9,4,60,64
1/29/2011,4,12,0,6,0,2,33.1,26.6,59,13,12,66,78
1/29/2011,4,13,0,6,0,2,34.9,30.2,55,11,9,56,65
1/29/2011,4,14,0,6,0,2,34.9,30.2,60,9,10,89,99
1/29/2011,4,15,0,6,0,1,34.9,28.4,69,17,22,98,120
1/29/2011,4,16,0,6,0,1,36.6,32,60,11,19,88,107
1/29/2011,4,17,0,6,0,1,36.6,37.4,60,0,9,82,91
1/29/2011,4,18,0,6,0,1,34.9,30.2,69,9,9,59,68
1/29/2011,4,19,0,6,0,2,34.9,28.4,69,17,6,52,58
1/29/2011,4,20,0,6,0,1,31.4,28.4,74,6,1,42,43
1/29/2011,4,21,0,6,0,1,31.4,28.4,74,6,1,35,36
1/29/2011,4,22,0,6,0,1,29.7,26.6,80,6,4,28,32
1/29/2011,4,23,0,6,0,1,29.7,26.6,80,6,3,30,33
1/30/2011,4,0,0,0,0,1,29.7,24.8,80,7,0,33,33
1/30/2011,4,1,0,0,0,1,28,28.4,80,0,7,22,29
1/30/2011,4,2,0,0,0,1,29.7,30.2,80,0,1,10,11
1/30/2011,4,3,0,0,0,1,28,28.4,93,0,1,7,8
1/30/2011,4,4,0,0,0,1,28,28.4,93,0,0,1,1
1/30/2011,4,5,0,0,0,1,28,28.4,86,0,0,3,3
1/30/2011,4,7,0,0,0,1,28,28.4,86,0,0,3,3
1/30/2011,4,8,0,0,0,2,28,28.4,86,0,1,11,12
1/30/2011,4,9,0,0,0,2,29.7,30.2,80,0,4,34,38
1/30/2011,4,10,0,0,0,2,31.4,32,80,0,7,57,64
1/30/2011,4,11,0,0,0,1,34.9,35.6,75,0,9,50,59
1/30/2011,4,12,0,0,0,1,41.8,41,52,7,10,87,97
1/30/2011,4,13,0,0,0,1,40,37.4,61,7,13,71,84
1/30/2011,4,14,0,0,0,1,40,39.2,61,6,18,104,122
1/30/2011,4,15,0,0,0,1,41.8,42.8,56,0,14,95,109
1/30/2011,4,16,0,0,0,1,41.8,42.8,56,0,19,104,123
1/30/2011,4,17,0,0,0,1,41.8,37.4,56,13,6,71,77
1/30/2011,4,18,0,0,0,1,38.3,33.8,65,11,8,57,65
1/30/2011,4,19,0,0,0,1,38.3,33.8,65,13,9,46,55
1/30/2011,4,20,0,0,0,2,38.3,35.6,65,7,3,30,33
1/30/2011,4,21,0,0,0,2,36.6,32,70,11,3,25,28
1/30/2011,4,22,0,0,0,2,36.6,30.2,70,13,2,19,21
1/30/2011,4,23,0,0,0,2,36.6,28.4,65,19,5,16,21
1/31/2011,4,0,0,1,1,2,36.6,30.2,65,15,1,6,7
1/31/2011,4,1,0,1,1,1,34.9,28.4,64,17,2,5,7
1/31/2011,4,2,0,1,1,1,34.9,30.2,64,13,0,1,1
1/31/2011,4,3,0,1,1,1,34.9,30.2,64,13,0,2,2
1/31/2011,4,4,0,1,1,1,33.1,26.6,59,15,0,2,2
1/31/2011,4,5,0,1,1,1,31.4,23,64,19,0,8,8
1/31/2011,4,6,0,1,1,1,29.7,19.4,69,22,0,37,37
1/31/2011,4,7,0,1,1,2,29.7,19.4,64,19,1,71,72
1/31/2011,4,8,0,1,1,2,29.7,19.4,59,19,3,182,185
1/31/2011,4,9,0,1,1,2,29.7,19.4,59,20,0,112,112
1/31/2011,4,10,0,1,1,2,29.7,21.2,59,13,1,68,69
1/31/2011,4,11,0,1,1,2,29.7,21.2,59,13,2,46,48
1/31/2011,4,12,0,1,1,2,31.4,28.4,55,7,6,62,68
1/31/2011,4,13,0,1,1,2,29.7,30.2,59,0,2,52,54
1/31/2011,4,14,0,1,1,2,31.4,26.6,55,9,1,85,86
1/31/2011,4,15,0,1,1,2,29.7,24.8,59,9,3,41,44
1/31/2011,4,16,0,1,1,2,29.7,24.8,56,13,3,83,86
1/31/2011,4,17,0,1,1,2,29.7,21.2,59,13,6,155,161
1/31/2011,4,18,0,1,1,2,29.7,21.2,55,15,3,153,156
1/31/2011,4,19,0,1,1,1,41.8,41,61,7,3,108,111
1/31/2011,4,20,0,1,1,3,29.7,23,59,11,0,78,78
1/31/2011,4,21,0,1,1,3,29.7,26.6,59,6,3,53,56
1/31/2011,4,22,0,1,1,2,29.7,24.8,59,7,0,34,34
1/31/2011,4,23,0,1,1,2,29.7,26.6,64,6,2,15,17
2/1/2011,4,0,0,2,1,2,29.7,24.8,64,7,2,6,8
2/1/2011,4,1,0,2,1,2,29.7,24.8,69,7,0,3,3
2/1/2011,4,2,0,2,1,2,29.7,30.2,69,0,0,2,2
2/1/2011,4,3,0,2,1,2,29.7,30.2,69,0,0,2,2
2/1/2011,4,5,0,2,1,3,28,28.4,93,0,0,3,3
2/1/2011,4,6,0,2,1,3,28,28.4,93,0,0,22,22
2/1/2011,4,7,0,2,1,3,29.7,30.2,93,0,0,52,52
2/1/2011,4,8,0,2,1,3,29.7,30.2,93,0,3,132,135
2/1/2011,4,9,0,2,1,2,29.7,30.2,93,0,2,114,116
2/1/2011,4,10,0,2,1,2,29.7,30.2,93,0,0,47,47
2/1/2011,4,11,0,2,1,2,31.4,32,86,0,2,49,51
2/1/2011,4,12,0,2,1,2,33.1,33.8,86,0,2,53,55
2/1/2011,4,13,0,2,1,2,33.1,33.8,86,0,3,49,52
2/1/2011,4,14,0,2,1,2,34.9,33.8,80,6,5,49,54
2/1/2011,4,15,0,2,1,2,36.6,37.4,75,0,7,45,52
2/1/2011,4,16,0,2,1,2,36.6,32,75,9,3,61,64
2/1/2011,4,17,0,2,1,2,36.6,37.4,75,0,4,172,176
2/1/2011,4,18,0,2,1,2,36.6,33.8,81,7,3,165,168
2/1/2011,4,19,0,2,1,2,36.6,32,81,9,3,105,108
2/1/2011,4,20,0,2,1,2,34.9,30.2,87,9,5,69,74
2/1/2011,4,21,0,2,1,2,34.9,30.2,87,9,0,64,64
2/1/2011,4,22,0,2,1,2,34.9,33.8,87,6,2,34,36
2/1/2011,4,23,0,2,1,3,33.1,26.6,93,13,1,15,16
2/2/2011,4,0,0,3,1,3,34.9,32,93,7,0,2,2
2/2/2011,4,1,0,3,1,3,34.9,30.2,93,13,0,3,3
2/2/2011,4,2,0,3,1,3,34.9,30.2,93,9,4,0,4
2/2/2011,4,3,0,3,1,3,34.9,30.2,93,9,0,1,1
2/2/2011,4,4,0,3,1,3,34.9,28.4,93,19,0,1,1
2/2/2011,4,5,0,3,1,3,34.9,32,93,7,0,3,3
2/2/2011,4,6,0,3,1,3,34.9,32,93,7,1,17,18
2/2/2011,4,7,0,3,1,3,34.9,28.4,93,15,1,48,49
2/2/2011,4,8,0,3,1,3,34.9,28.4,93,15,1,154,155
2/2/2011,4,9,0,3,1,2,36.6,33.8,93,6,4,119,123
2/2/2011,4,10,0,3,1,2,34.9,35.6,100,0,2,59,61
2/2/2011,4,11,0,3,1,2,36.6,30.2,93,13,5,47,52
2/2/2011,4,12,0,3,1,2,36.6,30.2,93,15,3,61,64
2/2/2011,4,13,0,3,1,1,45.2,42.8,93,11,1,74,75
2/2/2011,4,14,0,3,1,1,48.7,50,82,26,2,61,63
2/2/2011,4,15,0,3,1,1,48.7,50,76,22,10,66,76
2/2/2011,4,16,0,3,1,1,47,42.8,71,20,8,95,103
2/2/2011,4,17,0,3,1,1,47,41,53,35,7,183,190
2/2/2011,4,18,0,3,1,1,45.2,37.4,42,37,7,175,182
2/2/2011,4,19,0,3,1,1,40,32,45,33,3,88,91
2/2/2011,4,20,0,3,1,1,36.6,26.6,48,37,4,71,75
2/2/2011,4,21,0,3,1,1,34.9,26.6,47,22,1,62,63
2/2/2011,4,22,0,3,1,1,34.9,28.4,44,17,5,35,40
2/2/2011,4,23,0,3,1,1,33.1,23,44,30,3,29,32
2/3/2011,4,0,0,4,1,1,33.1,23,40,30,1,11,12
2/3/2011,4,1,0,4,1,1,33.1,21.2,44,35,0,5,5
2/3/2011,4,2,0,4,1,1,31.4,23,43,17,0,2,2
2/3/2011,4,3,0,4,1,1,31.4,23,43,17,0,1,1
2/3/2011,4,5,0,4,1,1,29.7,19.4,50,20,0,2,2
2/3/2011,4,6,0,4,1,1,29.7,19.4,43,24,0,39,39
2/3/2011,4,7,0,4,1,1,28,17.6,50,22,1,86,87
2/3/2011,4,8,0,4,1,1,28,17.6,50,24,4,184,188
2/3/2011,4,9,0,4,1,1,29.7,19.4,47,20,6,127,133
2/3/2011,4,10,0,4,1,1,31.4,21.2,43,22,2,50,52
2/3/2011,4,11,0,4,1,1,31.4,19.4,43,30,9,55,64
2/3/2011,4,12,0,4,1,1,33.1,24.8,40,24,2,67,69
2/3/2011,4,13,0,4,1,1,33.1,23,40,28,4,47,51
2/3/2011,4,14,0,4,1,1,34.9,26.6,37,26,4,43,47
2/3/2011,4,15,0,4,1,1,34.9,26.6,37,22,4,56,60
2/3/2011,4,16,0,4,1,1,34.9,28.4,37,17,5,73,78
2/3/2011,4,17,0,4,1,1,33.1,26.6,40,13,5,170,175
2/3/2011,4,18,0,4,1,1,33.1,28.4,40,11,2,145,147
2/3/2011,4,19,0,4,1,1,33.1,33.8,40,0,4,92,96
2/3/2011,4,20,0,4,1,1,33.1,30.2,47,6,1,108,109
2/3/2011,4,21,0,4,1,1,31.4,28.4,55,7,1,53,54
2/3/2011,4,22,0,4,1,1,31.4,28.4,51,6,2,39,41
2/3/2011,4,23,0,4,1,1,33.1,30.2,47,7,4,34,38
2/4/2011,4,0,0,5,1,2,33.1,33.8,44,0,3,10,13
2/4/2011,4,1,0,5,1,2,29.7,30.2,59,0,0,7,7
