Date,Demand,Easter,Thanksgiving,Christmas,Temperature,Marketing
9/3/2020,706.2402953,0,0,0,27.52,100.867
9/4/2020,576.3807124,0,0,0,27.65,63.092
9/5/2020,725.3453145,0,0,0,24.67,118.844
9/6/2020,701.5233971,0,0,0,25.65,32.445
9/7/2020,767.8286402,0,0,0,24.33,90.261
9/8/2020,574.8144729,0,0,0,25.49,65.614
9/9/2020,697.0724429,0,0,0,25.13,180.448
9/10/2020,690.4368148,0,0,0,25.38,162.52
9/11/2020,612.4325893,0,0,0,23.92,41.951
9/12/2020,674.7570622,0,0,0,21.31,132.005
9/13/2020,595.3345086,0,0,0,23.74,103.201
9/14/2020,685.0813105,0,0,0,24.37,140.935
9/15/2020,614.0156294,0,0,0,18.12,186.694
9/16/2020,730.7654925,0,0,0,21.36,123.366
9/17/2020,642.7842517,0,0,0,22.45,101.754
9/18/2020,623.6771268,0,0,0,21.54,102.133
9/19/2020,712.3551716,0,0,0,17.99,63.097
9/20/2020,636.8034811,0,0,0,17.01,155.472
9/21/2020,704.0334941,0,0,0,17.87,28.985
9/22/2020,588.1241664,0,0,0,21.72,182.932
9/23/2020,708.7634275,0,0,0,24.33,160.953
9/24/2020,667.4231251,0,0,0,22.16,98.082
9/25/2020,635.9644444,0,0,0,22.38,38.06
9/26/2020,698.6901565,0,0,0,22.33,53.215
9/27/2020,614.5671378,0,0,0,23.28,139.564
9/28/2020,864.027141,0,0,0,22.97,134.279
9/29/2020,594.1263515,0,0,0,22.73,86.277
9/30/2020,672.9005836,0,0,0,21.48,63.453
10/1/2020,718.8061235,0,0,0,21.87,38.912
10/2/2020,648.7760885,0,0,0,19.02,159.589
10/3/2020,777.3070899,0,0,0,18.61,109.09
10/4/2020,602.5543253,0,0,0,18.75,187.001
10/5/2020,835.4884806,0,0,0,19.08,56.961
10/6/2020,655.3148779,0,0,0,19.72,95.419
10/7/2020,781.8352981,0,0,0,22.73,160.235
10/8/2020,737.105248,0,0,0,18.34,143.911
10/9/2020,680.9679218,0,0,0,19.76,203.225
10/10/2020,699.8782045,0,0,0,21.32,165.432
10/11/2020,709.2140066,0,0,0,18.44,207.033
10/12/2020,697.6453129,0,0,0,15.63,134.47
10/13/2020,645.793362,0,0,0,17.49,75.112
10/14/2020,786.6891664,0,0,0,19.1,166.019
10/15/2020,747.9262007,0,0,0,19.87,146.506
10/16/2020,673.5576308,0,0,0,18.4,131.554
10/17/2020,758.806104,0,0,0,15.38,93.496
10/18/2020,698.0937567,0,0,0,16.54,37.293
10/19/2020,860.8257783,0,0,0,17.36,108.033
10/20/2020,696.8029495,0,0,0,19.53,196.103
10/21/2020,784.2506601,0,0,0,20.12,197.24
10/22/2020,730.7539155,0,0,0,20.27,42.546
10/23/2020,671.8655556,0,0,0,19.29,47.619
10/24/2020,713.6015827,0,0,0,19.57,29.299
10/25/2020,620.8549987,0,0,0,13.17,173.336
10/26/2020,724.4496878,0,0,0,16.54,174.576
10/27/2020,700.8248855,0,0,0,15.64,174.231
10/28/2020,900.6167521,0,0,0,17.44,64.122
10/29/2020,743.6801066,0,0,0,14.9,29.698
10/30/2020,580.4634781,0,0,0,10.03,43.604
10/31/2020,720.2104356,0,0,0,7.77,35.926
11/1/2020,651.0348285,0,0,0,14.2,60.835
11/2/2020,769.5295294,0,0,0,7.5,164.009
11/3/2020,617.6727354,0,0,0,12.37,102.167
11/4/2020,763.7046824,0,0,0,15.94,95.691
11/5/2020,706.5020085,0,0,0,17.06,188.679
11/6/2020,631.2131681,0,0,0,17.54,71.721
11/7/2020,809.7649104,0,0,0,18.83,159.515
11/8/2020,691.7485588,0,0,0,18.92,33.263
11/9/2020,835.0586805,0,0,0,18.79,179.85
11/10/2020,614.5016027,0,0,0,18.54,122.44
11/11/2020,912.6986978,0,0,0,18.15,32.714
11/12/2020,778.0861488,0,0,0,17.01,35.764
11/13/2020,688.0229593,0,0,0,11.92,67.352
11/14/2020,714.2689167,0,0,0,11.17,63.7
11/15/2020,643.551462,0,0,0,17.28,73.139
11/16/2020,850.671546,0,0,0,11.87,37.618
11/17/2020,698.3629602,0,0,0,9.54,81.908
11/18/2020,941.3951199,0,0,0,4.11,162.714
11/19/2020,720.8358235,0,0,0,9.03,198.595
11/20/2020,688.7851515,0,0,0,14.63,40.051
11/21/2020,762.6936523,0,0,0,15.12,37.92
11/22/2020,684.8698707,0,0,0,14.17,99.926
11/23/2020,826.4896177,0,0,0,14.47,193.541
11/24/2020,774.0036114,0,0,0,8.81,110.371
11/25/2020,879.4580852,0,0,0,12.43,170.424
11/26/2020,801.6181846,0,1,0,15.72,155.211
11/27/2020,706.1452979,0,0,0,14.32,206.276
11/28/2020,744.1703452,0,0,0,12.5,171.798
11/29/2020,670.8604158,0,0,0,11.21,134.959
11/30/2020,790.2762157,0,0,0,16.62,76.41
12/1/2020,859.9563419,0,0,0,13.47,135.564
12/2/2020,913.0517052,0,0,0,7.19,169.365
12/3/2020,834.9486806,0,0,0,9.3,186.759
12/4/2020,733.7961486,0,0,0,10.15,121.935
12/5/2020,766.5211623,0,0,0,8.65,86.481
12/6/2020,698.1711121,0,0,0,5.13,87.687
12/7/2020,890.9186038,0,0,0,4.43,48.025
12/8/2020,828.8733001,0,0,0,3.3,150.09
12/9/2020,912.1708923,0,0,0,4.09,127.128
12/10/2020,778.6902209,0,0,0,8.51,46.837
12/11/2020,693.9670845,0,0,0,11.54,74.306
12/12/2020,892.3245337,0,0,0,12.55,227.271
12/13/2020,787.7131404,0,0,0,13.04,233.286
12/14/2020,898.6033209,0,0,0,6.42,34.256
12/15/2020,731.8373757,0,0,0,4.23,61.36
12/16/2020,1022.056926,0,0,0,3.09,85.039
12/17/2020,841.1416019,0,0,0,3.7,78.815
12/18/2020,705.6333685,0,0,0,0.85,63.959
12/19/2020,955.9359891,0,0,0,1.23,73.439
12/20/2020,782.0509812,0,0,0,5.23,183.984
12/21/2020,948.6427071,0,0,0,5.94,153.478
12/22/2020,748.7618022,0,0,0,7.17,153.715
12/23/2020,974.3305159,0,0,0,6.26,163.741
12/24/2020,799.5367457,0,0,0,14.3,207.869
12/25/2020,736.7942183,0,0,1,15.12,102.026
12/26/2020,912.9236167,0,0,0,0.89,160.128
12/27/2020,685.9150258,0,0,0,2.89,38.674
12/28/2020,998.0511701,0,0,0,8.83,166.712
12/29/2020,847.1233994,0,0,0,3.48,161.865
12/30/2020,857.5210429,0,0,0,5.97,179.634
12/31/2020,783.8914943,0,0,0,8.22,149.221
